temperature,humidity,co2,ec,ph,voltage,battery_level,dew_point,vpd,timestamp,anomaly_type,is_anomaly
29.67,50.24,1458.0,1.3,6.11,3.4,87.0,18.22,2.072,2025-09-22T12:33:29.481334,normal,0
25.05,65.78,916.0,1.58,6.87,3.34,81.0,18.2,1.087,2025-06-19T19:50:28.723989,normal,0
29.69,62.12,859.0,0.97,6.62,3.39,70.0,21.67,1.579,2025-07-20T09:30:28.723989,normal,0
-999.0,0.0,-999.0,1.25,6.25,0.0,0.0,0.0,0.0,2025-09-06T11:23:29.963313,multi_sensor_failure,1
24.22,51.9,792.0,1.94,5.73,3.41,82.0,13.71,1.454,2025-07-07T19:10:28.723989,normal,0
36.18,31.56,917.0,1.61,6.5,3.33,98.0,16.66,4.106,2025-09-11T05:26:29.480535,normal,0
25.39,79.75,525.0,1.12,6.29,2.2771137643277592,18.000527561252003,21.64,0.657,2025-09-02T02:23:29.860776,low_voltage,1
20.95,90.63,600.0,1.61,7.61,3.29,76.0,19.36,0.232,2025-08-31T13:05:29.729272,normal,0
24.71,92.42,840.0,1.16,5.85,3.37,69.0,23.4,0.236,2025-09-16T00:29:29.620408,normal,0
44.30264374428087,60.18,555.0,2.290078097369241,8.076064052615703,3.36,96.0,34.84,3.681,2025-09-15T19:08:30.101117,gradual_drift,1
24.26,69.59,596.1430003706478,-0.13926975086034477,5.318724608165221,3.52,82.0,18.35,0.922,2025-09-09T17:49:30.068782,calibration_drift,1
31.34,62.39,906.0,1.06,7.32,3.35,83.0,23.29,1.723,2025-07-19T00:50:28.723989,normal,0
29.1,82.08,623.0,1.39,5.73,3.42,90.0,25.73,0.722,2025-07-15T18:40:28.723989,normal,0
19.825242091588123,94.272884975507,497.0,1.0,6.28,3.43,89.0,18.88,0.132,2025-08-25T02:14:29.994715,vpd_too_low,1
30.54,62.31,850.0,1.64,6.47,3.32,62.0,22.52,1.649,2025-06-21T19:00:28.723989,normal,0
-999.0,0.0,1063.0,1.41,6.12,3.25,78.0,0.0,0.0,2025-09-15T11:03:30.014944,sensor_failure,1
25.64,66.38,625.9695879969056,3.304105820257371,7.683434162632429,3.3,81.0,18.91,1.106,2025-09-02T06:14:29.988203,calibration_drift,1
25.16,73.02,972.0,0.97,6.7,3.25,88.0,19.98,0.863,2025-08-07T10:50:28.723989,normal,0
24.32,73.42,469.0,1.19,6.39,3.13,70.0,19.26,0.808,2025-07-28T09:30:28.723989,normal,0
20.81154764894751,94.86897264430624,484.0,1.39,7.46,3.42,79.0,19.96,0.126,2025-08-26T05:52:29.841776,vpd_too_low,1
15.0,76.17,387.0,1.5,7.25,3.22,62.0,10.84,0.406,2025-07-27T05:30:28.723989,normal,0
29.88,32.73,689.0,0.98,7.78,3.18,86.0,11.75,2.835,2025-08-29T04:00:29.736077,normal,0
30.24,44.55,580.0,1.77,5.56,3.21,93.0,16.83,2.385,2025-07-21T07:40:28.723989,normal,0
29.6,38.68,946.0,1.8,7.0,3.27,97.0,14.06,2.543,2025-06-23T06:20:28.723989,normal,0
26.15,61.69,844.0,2.43,5.15,3.33,85.0,18.22,1.299,2025-09-07T07:22:29.639316,normal,0
17.476400981182202,93.68825708741397,762.0,1.71,7.17,3.35,84.0,16.45,0.126,2025-09-02T18:17:29.989229,vpd_too_low,1
33.0,51.27,1349.0,1.5,6.67,3.31,64.0,21.61,2.451,2025-08-06T03:50:28.723989,normal,0
22.51,85.69,691.0,1.49,6.31,3.32,95.0,19.99,0.39,2025-08-01T06:00:28.723989,normal,0
26.05,79.46,850.0,2.21,5.45,3.32,86.0,22.22,0.692,2025-09-19T07:54:29.667721,normal,0
20.98,83.01,974.0,2.69,5.4,3.23,58.0,17.98,0.422,2025-09-18T21:13:29.588999,normal,0
31.17,25.01,855.0,0.84,6.48,3.27,50.0,8.83,3.402,2025-09-17T18:31:29.500082,normal,0
23.87,90.3,947.0,1.07,6.58,3.2,89.0,22.18,0.287,2025-09-14T05:48:29.624164,normal,0
35.95,33.06,867.0,1.59,6.48,3.42,86.0,17.19,3.966,2025-09-09T01:36:29.691959,normal,0
26.15,61.6,637.0,1.94,5.93,3.2,83.0,18.2,1.302,2025-08-03T18:30:28.723989,normal,0
22.85,92.52,1091.0,1.24,5.91,3.14,88.0,21.57,0.208,2025-07-15T23:40:28.723989,normal,0
25.71,64.61,508.0,1.01,6.22,3.39,93.0,18.54,1.169,2025-06-21T03:10:28.723989,normal,0
8.933335445734002,72.45,505.0,1.42,7.6,1.8719999999999999,86.0,4.25,0.315,2025-09-20T12:16:29.769782,sudden_drop,1
24.68,76.58,456.0,1.77,5.77,3.21,58.0,20.29,0.728,2025-06-28T14:50:28.723989,normal,0
15.0,90.46,834.0,1.48,6.86,3.35,56.0,13.45,0.163,2025-07-24T22:10:28.723989,normal,0
22.68,67.76,523.0,2.07,5.69,3.49,70.0,16.42,0.888,2025-07-30T06:30:28.723989,normal,0
37.07,39.46,1064.0,1.37,6.06,3.23,44.0,21.01,3.813,2025-07-28T15:40:28.723989,normal,0
36.78,34.72,1215.0,1.61,7.42,2.98,72.0,18.69,4.047,2025-08-06T16:30:28.723989,normal,0
35.7,36.61,762.0,0.88,6.32,3.46,76.0,18.59,3.704,2025-09-18T09:16:29.579453,normal,0
40.0,29.85,1137.0,1.43,6.33,3.35,96.0,19.06,5.174,2025-07-07T12:10:28.723989,normal,0
31.8,67.56,795.0,1.21,6.48,3.49,86.0,25.05,1.525,2025-07-30T13:40:28.723989,normal,0
26.7,71.62,948.0,1.51,6.0,3.18,87.0,21.15,0.994,2025-07-31T01:00:28.723989,normal,0
22.68,49.73,1016.0,1.49,6.44,3.27,81.0,11.64,1.385,2025-08-04T23:50:28.723989,normal,0
21.95,95.0,896.0,1.3,6.19,2.0004362195185648,16.975677235937148,21.11,0.132,2025-09-02T01:05:30.005377,low_voltage,1
22.94,91.83,832.0,1.73,6.52,3.05,88.0,21.54,0.229,2025-08-31T19:42:29.608665,normal,0
27.81,48.69,973.0,1.46,6.75,3.32,66.0,16.02,1.918,2025-08-05T20:10:28.723989,normal,0
47.3400464687116,73.71,399.0,1.59,6.52,4.251,58.0,41.46,2.839,2025-09-17T08:19:30.010908,sudden_spike,1
2.485856964672184,69.14235553386058,649.0,1.27,6.53,2.8383439034932123,63.0,-2.6,0.225,2025-09-20T01:30:29.929609,high_fluctuation,1
38.45,42.87,809.0,1.65,6.53,3.45,67.0,23.61,3.878,2025-06-23T13:10:28.723989,normal,0
29.43,42.84,953.0,1.39,7.55,3.12,69.0,15.49,2.347,2025-06-30T20:10:28.723989,normal,0
24.63,67.62,505.0,0.94,7.0,3.16,82.0,18.24,1.003,2025-07-03T23:20:28.723989,normal,0
28.22,29.67,358.0,1.25,6.88,3.35,100.0,8.84,2.693,2025-09-05T00:41:29.514944,normal,0
31.5,47.61,522.0,0.81,6.3,3.21,79.0,19.03,2.422,2025-07-16T18:50:28.723989,normal,0
28.82,26.03,622.0,1.48,6.39,3.31,79.0,7.43,2.932,2025-08-30T15:55:29.591188,normal,0
27.84,56.05,746.0,2.05,6.18,3.43,85.0,18.27,1.646,2025-06-23T11:30:28.723989,normal,0
27.33,50.58,709.0,2.59,5.34,3.4,65.0,16.18,1.796,2025-09-06T09:58:29.588412,normal,0
34.65,59.61,1080.0,0.81,6.77,3.1,74.0,25.64,2.227,2025-08-02T10:00:28.723989,normal,0
26.69,51.21,910.0,2.0,6.69,3.25,71.0,15.78,1.708,2025-07-20T21:40:28.723989,normal,0
17.74398967637913,68.42,1340.0,1.18,6.16,1.8599999999999999,85.0,11.85,0.641,2025-09-16T13:11:29.877583,sudden_drop,1
23.25,89.2,842.0,1.79,6.43,3.12,64.0,21.37,0.308,2025-09-16T17:27:29.742105,normal,0
28.42,49.06,785.0,1.52,6.57,3.14,69.0,16.7,1.973,2025-07-14T18:10:28.723989,normal,0
26.42,75.63,784.0,0.93,6.2,3.31,57.0,21.77,0.84,2025-06-22T07:00:28.723989,normal,0
28.67,41.3,1011.0,1.31,6.9,3.46,78.0,14.24,2.307,2025-07-28T10:20:28.723989,normal,0
25.396141390441702,96.6317696660777,315.0,1.43,7.21,3.2,78.0,24.82,0.109,2025-09-14T09:49:29.775126,dew_point_close,1
28.84,62.0,921.0,1.53,5.28,3.39,76.0,20.83,1.508,2025-06-16T21:30:28.723989,normal,0
27.64,60.67,1470.0,1.71,6.0,3.11,69.0,19.35,1.456,2025-09-04T16:46:29.592013,normal,0
30.18,65.12,655.0,2.59,5.16,3.46,71.0,22.9,1.495,2025-08-26T08:05:29.619297,normal,0
27.86,78.98,708.0,2.21,6.24,3.55,80.0,23.88,0.788,2025-06-21T16:00:28.723989,normal,0
18.03,88.5,666.0,1.15,5.99,3.12,67.0,16.1,0.238,2025-08-30T15:38:29.726558,normal,0
34.5,57.04,1392.0,1.91,7.13,3.33,61.0,24.76,2.35,2025-07-12T09:30:28.723989,normal,0
21.11,46.83,300.0,1.15,6.04,3.26,79.0,9.3,1.331,2025-06-28T09:50:28.723989,normal,0
-999.0,0.0,-999.0,1.58,6.48,0.0,0.0,0.0,0.0,2025-09-02T03:36:29.895913,multi_sensor_failure,1
34.99,40.25,1160.0,1.64,6.15,3.27,59.0,19.48,3.358,2025-06-23T19:00:28.723989,normal,0
33.32,50.48,1253.0,2.21,5.96,3.39,65.0,21.65,2.536,2025-06-19T05:50:28.723989,normal,0
43.10897735968056,71.02,759.0,3.203332541579175,8.368573972618385,3.39,78.0,36.71,2.518,2025-09-13T06:34:29.902660,gradual_drift,1
27.52,59.78,1060.0,1.45,7.02,3.29,70.0,19.0,1.478,2025-06-27T01:00:28.723989,normal,0
36.76,56.59,1195.0,1.56,5.94,3.27,65.0,26.73,2.688,2025-06-24T14:20:28.723989,normal,0
25.01,64.85,636.0,1.33,6.86,3.2,59.0,17.94,1.114,2025-06-30T05:50:28.723989,normal,0
36.81,32.68,781.0,1.34,6.14,3.32,68.0,17.75,4.181,2025-08-31T11:29:29.645496,normal,0
20.41,88.96,997.0,1.28,6.39,3.36,85.0,18.53,0.265,2025-08-24T04:56:29.652980,normal,0
17.31,82.68,568.0,0.92,7.49,3.23,62.0,14.33,0.342,2025-07-09T17:20:28.723989,normal,0
34.69,27.62,707.0,1.22,5.6,3.29,96.0,13.31,4.0,2025-08-26T23:18:29.723753,normal,0
29.71,77.73,777.0,2.61,5.21,3.49,53.0,25.4,0.929,2025-09-01T19:20:29.709811,normal,0
32.18,78.14,610.0,1.21,5.0,3.35,91.0,27.89,1.05,2025-07-27T10:00:28.723989,normal,0
29.79,68.74,891.0,1.13,6.47,1.3320416398932786,4.418717951514133,23.43,1.31,2025-09-01T09:45:30.125342,battery_depleted,1
23.34,58.86,799.0,1.68,6.45,3.14,71.0,14.84,1.18,2025-07-26T23:20:28.723989,normal,0
15.0,77.01,930.0,1.42,6.45,3.49,66.0,11.0,0.392,2025-07-07T00:20:28.723989,normal,0
24.07,64.45,580.0,1.71,7.77,3.21,91.0,16.95,1.065,2025-07-07T02:40:28.723989,normal,0
22.65,70.26,1596.0,1.4,6.83,3.16,82.0,16.96,0.818,2025-08-31T05:37:29.618414,normal,0
26.68,71.66,558.0,1.37,6.29,3.33,78.0,21.14,0.992,2025-07-27T07:10:28.723989,normal,0
28.4,44.42,1021.0,1.64,5.92,3.34,74.0,15.12,2.15,2025-08-02T18:10:28.723989,normal,0
29.19,41.02,1157.0,1.41,6.8,3.58,90.0,14.6,2.389,2025-06-18T22:30:28.723989,normal,0
28.84,58.82,415.0,2.25,5.41,3.25,75.0,19.98,1.634,2025-09-07T16:12:29.724531,normal,0
27.65,46.25,846.0,1.45,6.98,3.37,84.0,15.07,1.991,2025-07-31T04:00:28.723989,normal,0
20.35,71.67,382.0,1.46,7.51,3.35,97.0,15.06,0.677,2025-08-03T08:30:28.723989,normal,0
26.68,54.24,675.445091758253,-0.09701064017591787,5.189139118853139,3.17,98.0,16.68,1.601,2025-09-01T10:29:29.949767,calibration_drift,1
37.7,40.26,954.0,1.62,6.32,3.44,70.0,21.9,3.894,2025-07-28T12:40:28.723989,normal,0
36.5,35.21,300.0,2.14,5.95,3.24,77.0,18.67,3.956,2025-09-21T17:44:29.615846,normal,0
16.46879395358457,53.56,671.0,1.84,5.77,2.046,71.0,7.01,0.87,2025-09-17T21:42:29.976426,sudden_drop,1
18.59,74.88,830.0,1.41,5.9,-999.0,84.0,14.05,0.538,2025-08-29T02:56:29.780125,sensor_failure,1
15.0,77.48,668.0,1.16,7.48,3.32,63.0,11.09,0.384,2025-07-25T21:30:28.723989,normal,0
23.41,58.84,813.0,1.04,5.48,3.19,54.0,14.9,1.185,2025-07-24T16:40:28.723989,normal,0
31.07,25.65,655.0,1.55,6.67,3.32,73.0,9.12,3.354,2025-09-04T09:52:29.687765,normal,0
22.660691887677686,97.20299619705044,805.0,1.9,7.11,3.43,72.0,22.19,0.077,2025-09-20T21:28:29.753280,dew_point_close,1
29.89,45.12,1127.0,1.95,6.43,3.15,71.0,16.72,2.314,2025-06-16T19:30:28.723989,normal,0
35.43,45.35,1001.0,1.6,6.85,3.32,89.0,21.81,3.147,2025-06-19T07:30:28.723989,normal,0
18.07394967567515,60.39,830.0,0.8,5.96,2.004,56.0,10.29,0.821,2025-09-11T11:37:29.871913,sudden_drop,1
27.76,53.84,752.0,2.29,6.99,3.38,68.0,17.56,1.721,2025-07-06T08:10:28.723989,normal,0
25.13,48.35,728.0,1.49,5.96,3.27,79.0,13.46,1.649,2025-07-09T00:20:28.723989,normal,0
37.09,40.32,1049.0,1.14,6.89,3.34,67.0,21.38,3.763,2025-07-29T14:20:28.723989,normal,0
32.35,70.67,1339.0,2.14,7.26,4.676909303087066,97.70202806230236,26.34,1.422,2025-09-04T12:39:30.026690,power_surge,1
15.0,69.96,828.0,1.42,6.8,3.41,60.0,9.56,0.512,2025-08-02T23:40:28.723989,normal,0
14.811074651021986,97.10664638663515,796.0,1.68,6.0,3.31,89.0,14.36,0.049,2025-08-30T09:51:30.087512,environmental_stress,1
27.35,60.88,684.0,1.38,5.45,3.21,52.0,19.14,1.424,2025-07-23T10:30:28.723989,normal,0
26.16,79.76,860.0,2.23,5.13,3.39,79.0,22.39,0.687,2025-09-02T01:21:29.693341,normal,0
23.9,95.0,762.0,1.85,6.28,3.3,75.0,23.05,0.148,2025-07-15T04:40:28.723989,normal,0
38.87536674260637,68.23,725.0,1.59,7.29,4.2250000000000005,70.0,31.96,2.206,2025-08-29T04:30:29.996390,sudden_spike,1
36.39,46.8,918.0,1.58,6.18,3.41,72.0,23.2,3.229,2025-06-29T14:50:28.723989,normal,0
34.78,32.92,800.0,1.3,6.37,3.11,86.0,16.11,3.726,2025-08-27T01:58:29.489999,normal,0
30.02,30.29,522.0,1.31,5.5,3.15,91.0,10.7,2.961,2025-08-30T07:33:29.692688,normal,0
19.510025062247244,76.87,401.0,1.33,5.73,1.9799999999999998,76.0,15.34,0.525,2025-08-29T07:17:29.888758,sudden_drop,1
-999.0,0.0,-999.0,1.35,5.36,0.0,0.0,0.0,0.0,2025-09-21T01:04:30.052343,multi_sensor_failure,1
20.18,69.35,461.0,1.43,7.12,3.37,81.0,14.39,0.725,2025-07-07T06:40:28.723989,normal,0
40.0,39.82,1142.0,1.39,6.04,3.38,99.0,23.77,4.439,2025-07-11T10:20:28.723989,normal,0
35.63,31.76,841.0,1.58,6.9,3.34,64.0,16.28,3.973,2025-09-04T04:52:29.500191,normal,0
41.95028942016087,72.12866962440096,900.0,2.31,5.72,2.7863364936936166,61.0,35.89,2.279,2025-08-24T13:02:29.915777,high_fluctuation,1
27.57,54.58,873.0,0.8,6.66,3.25,59.0,17.6,1.674,2025-06-30T18:20:28.723989,normal,0
30.83,60.48,823.0,1.58,7.63,3.22,73.0,22.3,1.758,2025-07-16T21:10:28.723989,normal,0
17.34,80.85,702.0,1.41,5.75,3.49,68.0,14.02,0.379,2025-06-15T00:50:28.723989,normal,0
21.42,68.61,997.2746849571811,3.1815039029639323,5.982530631636296,3.36,86.0,15.41,0.801,2025-08-28T00:03:30.013205,calibration_drift,1
31.62,58.21,820.0,1.91,6.97,3.25,92.0,22.41,1.945,2025-06-25T12:50:28.723989,normal,0
28.23,85.93,963.0,1.25,6.09,3.23,74.0,25.65,0.539,2025-07-01T08:50:28.723989,normal,0
24.47,82.31,672.0,1.98,5.88,3.35,73.0,21.26,0.543,2025-07-17T05:20:28.723989,normal,0
8.328817967532165,64.33724613723655,768.0,1.51,6.76,3.757029363761139,70.0,1.99,0.391,2025-09-17T06:22:29.796835,high_fluctuation,1
35.96,30.2,951.0,1.78,7.33,3.08,74.0,15.78,4.138,2025-09-20T19:51:29.722561,normal,0
37.03,44.59,777.0,1.15,5.77,3.11,73.0,22.98,3.483,2025-06-17T13:00:28.723989,normal,0
26.61,67.67,780.3945931467376,3.3342575760843163,7.432977676255835,3.37,81.0,20.14,1.127,2025-09-21T20:41:29.905083,calibration_drift,1
19.29,91.36,655.0,1.23,7.51,3.33,53.0,17.85,0.193,2025-07-29T22:10:28.723989,normal,0
25.94,72.53,769.0,1.47,6.61,3.31,80.0,20.62,0.92,2025-06-18T14:10:28.723989,normal,0
36.0,36.99,485.0,1.43,6.37,3.25,72.0,19.02,3.743,2025-09-05T08:11:29.581587,normal,0
46.38505484234455,62.36,1078.0,1.59,5.99,4.394,59.0,37.44,3.872,2025-09-05T23:04:30.094322,sudden_spike,1
21.91,72.29,467.0,1.75,7.17,3.28,70.0,16.7,0.729,2025-08-01T19:50:28.723989,normal,0
35.95,33.65,775.0,1.43,6.76,3.45,72.0,17.47,3.931,2025-09-12T19:39:29.703356,normal,0
23.92,57.94,546.0,2.12,6.64,3.33,93.0,15.14,1.249,2025-07-09T21:10:28.723989,normal,0
27.950919121996343,96.72037614285891,760.0,1.58,7.55,3.25,77.0,27.38,0.124,2025-09-05T23:03:29.782625,dew_point_close,1
19.74,79.31,968.0,1.47,6.14,3.34,92.0,16.06,0.476,2025-08-08T20:00:28.723989,normal,0
33.03,82.04,1185.0,1.66,6.49,3.27,58.0,29.55,0.905,2025-07-05T11:40:28.723989,normal,0
42.48525357852867,53.74,1028.0,3.118702723247491,8.749816176186192,3.43,87.0,31.14,3.891,2025-09-21T03:15:29.855766,gradual_drift,1
32.0,51.42,782.0,1.32,6.83,3.15,80.0,20.73,2.31,2025-06-18T14:50:28.723989,normal,0
28.45,88.49,759.0,1.57,6.4,3.2,71.0,26.36,0.447,2025-07-10T17:40:28.723989,normal,0
32.05,57.4,1267.0,1.68,5.49,3.05,74.0,22.58,2.031,2025-07-17T19:20:28.723989,normal,0
32.65,78.85,995.0,1.43,6.21,2.93,24.0,28.5,1.043,2025-09-13T13:46:29.614776,normal,0
31.91,89.68,820.0,1.42,6.7,3.13,70.0,30.0,0.488,2025-06-24T15:00:28.723989,normal,0
33.51,32.01,554.0,1.84,6.03,3.16,77.0,14.57,3.519,2025-09-21T07:45:29.667496,normal,0
23.81,49.08,387.0,1.57,7.07,1.3249552456622267,4.978809872069384,12.48,1.502,2025-09-07T07:19:29.789476,battery_depleted,1
28.14,76.21,1661.0,0.8,7.04,3.43,75.0,23.55,0.907,2025-09-15T16:56:29.631644,normal,0
37.37,31.47,885.0,1.73,6.06,3.27,82.0,17.64,4.388,2025-09-01T13:17:29.726666,normal,0
22.37,75.26,830.0,1.6,7.0,1.8514836447454375,0.37727516024691266,17.78,0.669,2025-09-18T04:08:30.108348,battery_depleted,1
4.14305879186043,36.973877061800586,887.0,2.13,6.3,2.4738199460260284,83.0,-9.28,0.518,2025-09-19T00:59:29.875675,high_fluctuation,1
25.41,61.07,678.0,1.07,7.3,3.38,87.0,17.36,1.264,2025-07-24T01:10:28.723989,normal,0
31.63,30.57,837.0,1.96,5.19,3.4,65.0,12.23,3.233,2025-09-13T23:56:29.615195,normal,0
38.43,28.89,1216.0,1.21,6.14,3.57,89.0,17.2,4.822,2025-07-30T12:30:28.723989,normal,0
33.35,59.69,1285.0,1.91,5.0,3.22,76.0,24.44,2.068,2025-07-17T14:30:28.723989,normal,0
24.57,39.8,971.0,1.87,6.56,3.42,80.0,10.01,1.859,2025-06-26T20:00:28.723989,normal,0
25.19,50.3,571.0,1.58,6.37,2.0424788452859293,2.580452373937887,14.12,1.592,2025-09-19T05:11:30.092078,low_voltage,1
38.76,51.05,863.0,2.15,7.95,3.24,75.0,26.82,3.378,2025-06-21T13:50:28.723989,normal,0
23.27,43.69,716.0,1.37,6.29,3.28,79.0,10.23,1.608,2025-07-31T07:10:28.723989,normal,0
30.54,51.29,840.0,1.46,6.8,3.37,79.0,19.35,2.132,2025-07-08T22:10:28.723989,normal,0
28.32,32.33,752.0,1.18,6.69,3.32,71.0,10.2,2.606,2025-09-12T10:59:29.626337,normal,0
19.37,72.54,626.0,1.34,7.39,4.23063209874148,96.65690646838377,14.31,0.617,2025-09-02T22:01:30.037458,power_surge,1
23.41,73.19,1527.0,1.17,5.94,3.34,96.0,18.34,0.772,2025-08-28T01:57:29.527880,normal,0
35.16,58.7,1133.0,1.59,6.34,3.42,55.0,25.86,2.343,2025-06-29T07:50:28.723989,normal,0
26.31,72.03,862.0,2.04,6.31,4.482982826923106,97.85171358139814,20.87,0.958,2025-09-06T00:04:30.089512,power_surge,1
23.96,92.27,832.0,0.97,6.63,3.25,82.0,22.63,0.23,2025-09-09T06:14:29.686088,normal,0
19.91,68.55,1066.0,1.6,6.34,3.33,86.0,13.95,0.731,2025-06-16T01:00:28.723989,normal,0
29.68,70.19,557.0,1.49,6.43,3.36,85.0,23.67,1.242,2025-08-02T14:10:28.723989,normal,0
2.2451554801586475,76.72991992195111,836.0,1.85,5.81,2.7765707822849177,87.0,-1.42,0.167,2025-08-26T23:48:29.884547,high_fluctuation,1
22.29,89.49,777.0,1.24,5.92,2.99,84.0,20.48,0.283,2025-09-19T23:46:29.577869,normal,0
32.08,79.53,1139.0,1.7,6.85,3.26,100.0,28.09,0.978,2025-06-17T09:20:28.723989,normal,0
32.57,44.62,1228.0,1.37,7.58,3.32,74.0,18.97,2.719,2025-07-27T03:40:28.723989,normal,0
24.12,68.63,690.0,1.28,5.6,3.24,93.0,17.99,0.943,2025-07-28T06:00:28.723989,normal,0
24.98,52.88,1415.0,1.27,6.6,3.14,58.0,14.7,1.491,2025-09-18T06:15:29.563461,normal,0
15.231662813391507,59.2,488.0,1.14,6.74,2.052,83.0,7.32,0.706,2025-08-26T10:56:29.788622,sudden_drop,1
-999.0,0.0,-999.0,1.48,5.45,0.0,0.0,0.0,0.0,2025-09-19T21:51:30.126232,multi_sensor_failure,1
26.46,80.0,937.0,1.26,6.74,3.31,88.0,22.73,0.691,2025-07-05T05:20:28.723989,normal,0
21.87,58.93,810.0,1.3,5.61,3.01,27.0,13.48,1.077,2025-08-28T07:43:29.518465,normal,0
31.31,79.18,1072.0,1.9,6.32,3.14,82.0,27.27,0.952,2025-07-17T04:40:28.723989,normal,0
37.28,52.75,689.0,1.63,5.9,3.31,72.0,26.02,3.01,2025-06-19T12:50:28.723989,normal,0
22.3,67.42,1165.0,1.53,7.11,3.21,64.0,15.97,0.877,2025-08-02T22:50:28.723989,normal,0
32.1,29.76,376.0,1.74,7.2,3.3,87.0,12.23,3.359,2025-09-05T08:20:29.687325,normal,0
30.15,76.15,764.0,1.32,5.45,3.44,76.0,25.48,1.021,2025-07-10T09:30:28.723989,normal,0
34.73,27.28,989.0,1.12,6.5,3.37,61.0,13.15,4.028,2025-08-09T08:30:28.723989,normal,0
25.31,37.94,684.0,1.32,7.28,3.47,81.0,9.95,2.003,2025-06-17T01:40:28.723989,normal,0
37.45,31.61,929.0,1.58,6.54,3.17,87.0,17.78,4.398,2025-09-14T13:06:29.722087,normal,0
26.94,57.05,1236.0,1.79,6.6,3.39,90.0,17.72,1.526,2025-07-18T05:00:28.723989,normal,0
21.63,65.58,398.0,1.55,6.2,3.25,91.0,14.91,0.89,2025-07-01T07:20:28.723989,normal,0
26.47,72.21,640.9504094486762,1.7670920979399234,5.198600852464513,3.31,77.0,21.06,0.96,2025-09-15T17:53:29.863744,calibration_drift,1
44.574205904174654,24.920937089015467,812.0,1.39,6.2,3.33,91.0,20.03,7.038,2025-09-21T07:48:29.874840,environmental_stress,1
20.89,64.74,512.0,1.63,7.46,3.38,71.0,14.0,0.871,2025-06-28T07:50:28.723989,normal,0
21.301160225453785,97.50616607008646,814.0,1.13,6.48,3.3,73.0,20.89,0.063,2025-09-04T11:26:30.029895,vpd_too_low,1
27.49,50.34,325.0,1.36,7.07,3.3,100.0,16.25,1.822,2025-07-08T17:50:28.723989,normal,0
21.75,64.36,1423.0,1.37,7.09,3.24,89.0,14.73,0.928,2025-09-01T00:04:29.562928,normal,0
15.22,80.87,1250.0,2.08,6.24,3.18,75.0,11.96,0.331,2025-07-10T05:00:28.723989,normal,0
46.374428620984844,57.56,725.0,3.1930985088124206,7.813990507071894,3.35,63.0,35.96,4.363,2025-08-31T13:29:29.903750,gradual_drift,1
23.02,70.2,656.0,1.25,7.5,3.01,86.0,17.3,0.838,2025-06-23T17:40:28.723989,normal,0
34.38,43.21,1234.0,1.64,5.67,3.22,66.0,20.08,3.085,2025-06-25T18:40:28.723989,normal,0
14.734159732999613,80.98,860.0,1.24,6.25,2.1,88.0,11.5,0.319,2025-09-05T21:45:30.035921,sudden_drop,1
-999.0,0.0,-999.0,1.12,6.61,0.0,0.0,0.0,0.0,2025-09-16T16:44:29.852961,multi_sensor_failure,1
19.21,89.3,659.0,2.07,6.6,3.18,67.0,17.41,0.238,2025-09-12T14:04:29.702126,normal,0
27.83,63.44,920.0,1.52,5.31,3.43,90.0,20.25,1.368,2025-08-03T19:10:28.723989,normal,0
35.2,52.35,1178.0,0.8,7.02,3.12,89.0,23.97,2.709,2025-07-13T11:30:28.723989,normal,0
24.65,56.02,909.0,0.8,5.25,3.32,47.0,15.3,1.364,2025-08-08T13:50:28.723989,normal,0
27.43,71.33,691.0,1.95,5.83,3.5,72.0,21.78,1.048,2025-07-19T00:00:28.723989,normal,0
28.91,45.09,898.0,1.64,6.97,3.33,66.0,15.82,2.188,2025-08-04T14:20:28.723989,normal,0
38.01,47.71,1399.0,1.92,7.37,3.43,59.0,25.0,3.466,2025-06-18T12:20:28.723989,normal,0
21.5,80.63,530.0,1.59,7.12,3.37,78.0,18.03,0.497,2025-06-21T03:40:28.723989,normal,0
37.47,38.64,1040.0,1.45,6.67,3.27,60.0,21.03,3.95,2025-09-14T17:40:29.528473,normal,0
22.91,68.86,987.0,1.62,7.29,3.18,70.0,16.89,0.87,2025-06-15T02:10:28.723989,normal,0
16.03049183376621,97.86158830228509,929.0,1.82,6.13,3.31,100.0,15.69,0.039,2025-09-06T04:35:29.831596,vpd_too_low,1
43.7481578394845,70.35,479.0,2.7033134273828665,8.729384985254335,3.28,79.0,37.15,2.663,2025-08-24T11:14:30.121165,gradual_drift,1
26.94,91.46,880.0,1.59,6.51,3.24,91.0,25.43,0.303,2025-06-21T04:30:28.723989,normal,0
27.29,57.71,522.0,1.08,6.14,3.09,79.0,18.23,1.534,2025-06-16T09:10:28.723989,normal,0
24.35,93.29,953.0,1.66,6.89,3.34,79.0,23.2,0.204,2025-06-18T03:00:28.723989,normal,0
28.91,81.34,849.0,2.27,5.46,3.06,53.0,25.39,0.744,2025-09-17T12:16:29.694157,normal,0
26.23,84.91,503.0,1.39,6.31,3.45,75.0,23.49,0.514,2025-07-01T19:40:28.723989,normal,0
23.87,77.05,889.0,1.08,6.35,2.95,35.0,19.6,0.679,2025-09-08T05:55:29.512423,normal,0
30.38,27.41,751.0,1.42,6.62,3.5,77.0,9.52,3.148,2025-08-25T09:43:29.598727,normal,0
37.14,48.77,1024.0,1.5,7.05,3.4,81.0,24.57,3.239,2025-07-08T11:30:28.723989,normal,0
